index,216,214,215,212,213,210,211,165,133,132,131,130,137,136,135,134,139,138,166,24,25,26,27,20,21,22,23,160,28,29,161,0,4,8,163,119,120,121,122,123,124,125,126,127,128,129,167,118,59,58,55,54,57,56,51,50,53,52,164,201,199,179,200,195,194,197,178,191,190,193,192,115,114,88,89,111,110,113,112,82,83,80,81,86,87,84,85,198,206,3,177,7,108,109,102,103,100,101,106,107,104,105,39,38,33,32,31,30,37,36,35,34,205,176,60,61,62,63,64,65,66,67,68,69,175,174,173,172,171,170,203,181,182,183,180,2,162,187,184,6,186,188,189,202,196,185,99,98,168,169,91,90,93,92,95,94,97,96,11,10,13,12,15,14,17,16,19,18,117,116,204,151,150,153,152,155,154,157,156,159,158,207,48,49,46,47,44,45,42,43,40,41,1,5,9,146,147,144,145,142,143,140,141,209,208,148,149,77,76,75,74,73,72,71,70,79,78
2015-11-12,;0.0;,;0.0;,;0.0;,;0.0;,;3132.0;,;0.0;,;0.0;,;0.0;,;1483.0;,;2355.0;,;670.0;,;2931.0;,;0.0;,;3100.0;,;594.0;,;2745.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2409.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6722.0;,;0.0;,;0.0;,;0.0;,;0.0;,;24410.0;,;0.0;,;0.0;,;0.0;,;1376.0;,;0.0;,;0.0;,;0.0;,;0.0;,;540.0;,;1115.0;,;745.0;,;1864.0;,;6127.0;,;1629.0;,;0.0;,;1776.0;,;0.0;,;0.0;,;779.0;,;279.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;640.0;,;0.0;,;0.0;,;0.0;,;3925.0;,;2268.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1599.0;,;0.0;,;0.0;,;50.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5696.0;,;0.0;,;0.0;,;0.0;,;1328.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7890.0;,;5490.0;,;4334.0;,;0.0;,;0.0;,;270.0;,;0.0;,;34.0;,;0.0;,;0.0;,;2081.0;,;69.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3345.0;,;0.0;,;0.0;,;0.0;,;542.0;,;3741.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10541.0;,;3939.0;,;221.0;,;0.0;,;0.0;,;0.0;,;2313.0;,;0.0;,;904.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5283.0;,;0.0;,;0.0;,;0.0;,;0.0;,;522.0;,;3663.0;,;0.0;,;2378.0;,;869.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1780.0;,;0.0;,;377.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6180.0;,;10579.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2301.0;,;0.0;,;3168.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5482.0;,;0.0;,;0.0;,;0.0;,;1641.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-13,;0.0;,;0.0;,;0.0;,;0.0;,;3014.0;,;0.0;,;0.0;,;0.0;,;1585.0;,;2465.0;,;662.0;,;2985.0;,;0.0;,;3074.0;,;588.0;,;2779.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2332.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6683.0;,;0.0;,;0.0;,;0.0;,;0.0;,;24626.0;,;0.0;,;0.0;,;0.0;,;1186.0;,;0.0;,;0.0;,;0.0;,;0.0;,;534.0;,;1140.0;,;1520.0;,;1836.0;,;6485.0;,;1612.0;,;0.0;,;1758.0;,;0.0;,;0.0;,;732.0;,;342.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;635.0;,;0.0;,;0.0;,;0.0;,;3892.0;,;2240.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1780.0;,;0.0;,;0.0;,;47.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5620.0;,;0.0;,;0.0;,;0.0;,;1413.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7799.0;,;5602.0;,;4378.0;,;0.0;,;0.0;,;469.0;,;0.0;,;33.0;,;0.0;,;0.0;,;2014.0;,;69.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3386.0;,;0.0;,;0.0;,;0.0;,;585.0;,;3920.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10434.0;,;4100.0;,;217.0;,;0.0;,;0.0;,;0.0;,;2288.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5164.0;,;0.0;,;0.0;,;0.0;,;0.0;,;441.0;,;3626.0;,;0.0;,;2331.0;,;862.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1844.0;,;0.0;,;369.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6091.0;,;10705.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2089.0;,;0.0;,;3141.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5697.0;,;0.0;,;0.0;,;0.0;,;1625.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-14,;0.0;,;0.0;,;0.0;,;0.0;,;2851.0;,;0.0;,;0.0;,;0.0;,;1572.0;,;2444.0;,;642.0;,;2974.0;,;0.0;,;3210.0;,;581.0;,;2753.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2231.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6610.0;,;0.0;,;0.0;,;0.0;,;0.0;,;24787.0;,;0.0;,;0.0;,;0.0;,;1156.0;,;0.0;,;0.0;,;0.0;,;0.0;,;527.0;,;1130.0;,;1507.0;,;1785.0;,;6470.0;,;1689.0;,;0.0;,;1738.0;,;0.0;,;0.0;,;664.0;,;363.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;660.0;,;0.0;,;0.0;,;0.0;,;3854.0;,;2207.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1762.0;,;0.0;,;0.0;,;43.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5505.0;,;0.0;,;0.0;,;0.0;,;1400.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7690.0;,;5666.0;,;4379.0;,;0.0;,;0.0;,;463.0;,;0.0;,;32.0;,;0.0;,;0.0;,;1927.0;,;68.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3600.0;,;0.0;,;0.0;,;0.0;,;580.0;,;3887.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10309.0;,;4305.0;,;212.0;,;0.0;,;0.0;,;0.0;,;2260.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4996.0;,;0.0;,;0.0;,;0.0;,;0.0;,;301.0;,;3662.0;,;0.0;,;2272.0;,;942.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1826.0;,;0.0;,;360.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;655.0;,;0.0;,;0.0;,;5984.0;,;10613.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1764.0;,;0.0;,;3077.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5778.0;,;0.0;,;0.0;,;0.0;,;1665.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-15,;0.0;,;0.0;,;0.0;,;0.0;,;2587.0;,;0.0;,;0.0;,;0.0;,;1556.0;,;2420.0;,;630.0;,;2937.0;,;0.0;,;3170.0;,;573.0;,;2717.0;,;0.0;,;0.0;,;0.0;,;6250.0;,;1902.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6524.0;,;0.0;,;0.0;,;0.0;,;0.0;,;24568.0;,;0.0;,;0.0;,;0.0;,;1071.0;,;0.0;,;0.0;,;0.0;,;0.0;,;517.0;,;1106.0;,;1492.0;,;1740.0;,;6404.0;,;1672.0;,;0.0;,;1697.0;,;0.0;,;0.0;,;382.0;,;373.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;654.0;,;0.0;,;0.0;,;0.0;,;3810.0;,;2331.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1745.0;,;0.0;,;0.0;,;36.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5441.0;,;0.0;,;0.0;,;0.0;,;1372.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7515.0;,;5782.0;,;4295.0;,;0.0;,;0.0;,;448.0;,;0.0;,;32.0;,;0.0;,;0.0;,;1779.0;,;67.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3569.0;,;0.0;,;0.0;,;0.0;,;568.0;,;3805.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10162.0;,;4269.0;,;196.0;,;0.0;,;0.0;,;0.0;,;2202.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4300.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3587.0;,;0.0;,;2104.0;,;924.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1805.0;,;0.0;,;333.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;643.0;,;0.0;,;0.0;,;5854.0;,;10501.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1203.0;,;0.0;,;3032.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6051.0;,;0.0;,;0.0;,;0.0;,;1635.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-16,;0.0;,;0.0;,;0.0;,;0.0;,;2169.0;,;0.0;,;0.0;,;0.0;,;1538.0;,;2392.0;,;701.0;,;2902.0;,;0.0;,;3300.0;,;564.0;,;2758.0;,;0.0;,;0.0;,;0.0;,;6670.0;,;1606.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6424.0;,;0.0;,;0.0;,;0.0;,;0.0;,;24725.0;,;0.0;,;0.0;,;0.0;,;1131.0;,;0.0;,;0.0;,;0.0;,;0.0;,;507.0;,;1091.0;,;1475.0;,;1682.0;,;6787.0;,;1653.0;,;0.0;,;1665.0;,;0.0;,;0.0;,;0.0;,;369.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;648.0;,;0.0;,;0.0;,;0.0;,;3758.0;,;2307.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1770.0;,;0.0;,;0.0;,;25.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5365.0;,;0.0;,;0.0;,;0.0;,;1351.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8039.0;,;5732.0;,;4242.0;,;0.0;,;0.0;,;438.0;,;0.0;,;30.0;,;0.0;,;0.0;,;1387.0;,;66.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3672.0;,;0.0;,;0.0;,;0.0;,;560.0;,;3753.0;,;0.0;,;0.0;,;0.0;,;0.0;,;9987.0;,;4350.0;,;184.0;,;0.0;,;0.0;,;0.0;,;2480.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4215.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3635.0;,;0.0;,;1976.0;,;914.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1811.0;,;0.0;,;313.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;636.0;,;0.0;,;0.0;,;5693.0;,;10378.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2981.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6108.0;,;0.0;,;0.0;,;0.0;,;1616.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-17,;0.0;,;0.0;,;0.0;,;0.0;,;1292.0;,;0.0;,;0.0;,;0.0;,;1518.0;,;2360.0;,;720.0;,;3016.0;,;0.0;,;3370.0;,;552.0;,;2724.0;,;0.0;,;0.0;,;0.0;,;6613.0;,;1095.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6303.0;,;0.0;,;0.0;,;0.0;,;0.0;,;25120.0;,;854.0;,;0.0;,;0.0;,;1074.0;,;0.0;,;0.0;,;0.0;,;0.0;,;494.0;,;1074.0;,;1455.0;,;1607.0;,;7203.0;,;1720.0;,;0.0;,;1626.0;,;0.0;,;0.0;,;0.0;,;365.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;680.0;,;0.0;,;0.0;,;0.0;,;3697.0;,;2319.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2046.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5690.0;,;0.0;,;0.0;,;0.0;,;1327.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8069.0;,;5964.0;,;4180.0;,;0.0;,;0.0;,;424.0;,;0.0;,;29.0;,;0.0;,;0.0;,;946.0;,;65.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3785.0;,;0.0;,;0.0;,;0.0;,;551.0;,;3980.0;,;0.0;,;0.0;,;0.0;,;0.0;,;9774.0;,;4490.0;,;167.0;,;0.0;,;0.0;,;0.0;,;2459.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4179.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3568.0;,;0.0;,;1794.0;,;901.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1785.0;,;0.0;,;284.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;627.0;,;0.0;,;320.0;,;5488.0;,;11089.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2921.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6307.0;,;0.0;,;0.0;,;0.0;,;1675.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-18,;0.0;,;0.0;,;0.0;,;0.0;,;1405.0;,;0.0;,;0.0;,;0.0;,;1620.0;,;2322.0;,;770.0;,;3044.0;,;0.0;,;3383.0;,;599.0;,;2683.0;,;0.0;,;0.0;,;0.0;,;6549.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6155.0;,;0.0;,;0.0;,;0.0;,;0.0;,;25215.0;,;914.0;,;0.0;,;0.0;,;988.0;,;0.0;,;0.0;,;0.0;,;0.0;,;478.0;,;1052.0;,;1432.0;,;1504.0;,;7469.0;,;1900.0;,;0.0;,;1578.0;,;0.0;,;0.0;,;0.0;,;361.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;690.0;,;0.0;,;0.0;,;0.0;,;3623.0;,;2386.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2213.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5772.0;,;0.0;,;0.0;,;0.0;,;1453.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8247.0;,;6088.0;,;4106.0;,;0.0;,;0.0;,;402.0;,;0.0;,;27.0;,;0.0;,;0.0;,;0.0;,;63.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3883.0;,;0.0;,;0.0;,;0.0;,;540.0;,;4018.0;,;0.0;,;0.0;,;0.0;,;0.0;,;9511.0;,;4735.0;,;141.0;,;0.0;,;0.0;,;0.0;,;2435.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4138.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3659.0;,;0.0;,;1515.0;,;886.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1753.0;,;0.0;,;240.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;617.0;,;0.0;,;317.0;,;5217.0;,;11413.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2846.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6472.0;,;0.0;,;0.0;,;0.0;,;1695.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-19,;0.0;,;0.0;,;0.0;,;0.0;,;1393.0;,;0.0;,;0.0;,;0.0;,;1636.0;,;2275.0;,;763.0;,;3017.0;,;0.0;,;3542.0;,;626.0;,;2747.0;,;0.0;,;0.0;,;0.0;,;6474.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5969.0;,;0.0;,;0.0;,;0.0;,;0.0;,;25326.0;,;906.0;,;0.0;,;0.0;,;842.0;,;0.0;,;0.0;,;0.0;,;0.0;,;456.0;,;1026.0;,;1403.0;,;1353.0;,;7567.0;,;1884.0;,;0.0;,;1516.0;,;0.0;,;0.0;,;0.0;,;355.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;684.0;,;0.0;,;0.0;,;0.0;,;3532.0;,;2668.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2336.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5836.0;,;0.0;,;0.0;,;0.0;,;1429.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8331.0;,;6257.0;,;4016.0;,;0.0;,;0.0;,;364.0;,;0.0;,;25.0;,;0.0;,;0.0;,;0.0;,;61.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3907.0;,;0.0;,;0.0;,;0.0;,;526.0;,;4100.0;,;0.0;,;0.0;,;0.0;,;0.0;,;9175.0;,;4785.0;,;96.0;,;0.0;,;0.0;,;0.0;,;2407.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4091.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3687.0;,;0.0;,;1033.0;,;867.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2030.0;,;0.0;,;164.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;605.0;,;0.0;,;314.0;,;4841.0;,;11502.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2752.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6731.0;,;0.0;,;0.0;,;0.0;,;1681.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-20,;0.0;,;0.0;,;70.0;,;0.0;,;1379.0;,;0.0;,;0.0;,;0.0;,;1649.0;,;2565.0;,;755.0;,;2985.0;,;0.0;,;3562.0;,;611.0;,;2726.0;,;0.0;,;0.0;,;0.0;,;6386.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5731.0;,;0.0;,;0.0;,;0.0;,;0.0;,;25528.0;,;897.0;,;0.0;,;0.0;,;536.0;,;0.0;,;0.0;,;0.0;,;0.0;,;551.0;,;993.0;,;1414.0;,;1108.0;,;7690.0;,;1946.0;,;0.0;,;1842.0;,;0.0;,;0.0;,;0.0;,;348.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;677.0;,;0.0;,;0.0;,;0.0;,;3564.0;,;2646.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2514.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;6067.0;,;0.0;,;0.0;,;0.0;,;1452.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8443.0;,;6386.0;,;3904.0;,;0.0;,;0.0;,;397.0;,;0.0;,;21.0;,;0.0;,;0.0;,;1900.0;,;58.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4077.0;,;0.0;,;0.0;,;0.0;,;510.0;,;4260.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8732.0;,;4865.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2374.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4142.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3700.0;,;0.0;,;0.0;,;844.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2012.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;590.0;,;0.0;,;311.0;,;4283.0;,;11591.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2630.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7123.0;,;0.0;,;0.0;,;0.0;,;1664.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
2015-11-21,;0.0;,;0.0;,;69.0;,;0.0;,;1364.0;,;0.0;,;0.0;,;0.0;,;1634.0;,;2740.0;,;745.0;,;2948.0;,;0.0;,;3597.0;,;650.0;,;2703.0;,;0.0;,;0.0;,;0.0;,;6282.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5412.0;,;0.0;,;0.0;,;0.0;,;0.0;,;25573.0;,;887.0;,;0.0;,;0.0;,;527.0;,;0.0;,;0.0;,;0.0;,;0.0;,;542.0;,;950.0;,;1378.0;,;2055.0;,;7624.0;,;1929.0;,;0.0;,;1826.0;,;0.0;,;0.0;,;0.0;,;340.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;670.0;,;0.0;,;0.0;,;0.0;,;3444.0;,;2620.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2640.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5993.0;,;0.0;,;0.0;,;0.0;,;1418.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8574.0;,;6490.0;,;3762.0;,;0.0;,;0.0;,;389.0;,;0.0;,;14.0;,;0.0;,;0.0;,;1884.0;,;55.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4202.0;,;0.0;,;0.0;,;0.0;,;487.0;,;4223.0;,;0.0;,;0.0;,;0.0;,;0.0;,;8119.0;,;4824.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2336.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4094.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3741.0;,;0.0;,;0.0;,;816.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2113.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;570.0;,;0.0;,;306.0;,;3351.0;,;11491.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3095.0;,;0.0;,;0.0;,;0.0;,;0.0;,;7271.0;,;0.0;,;0.0;,;0.0;,;1645.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;
